#timestamp	rawEeg
1303683568.630892	70
1303683568.631211	82
1303683568.631522	102
1303683568.631832	102
1303683568.632145	87
1303683568.638644	70
1303683568.638964	70
1303683568.639371	83
1303683568.639685	91
1303683568.648350	82
1303683568.648785	38
1303683568.649113	-24
1303683568.649572	-77
1303683568.649806	-114
1303683568.656567	-145
1303683568.656806	-170
1303683568.657094	-198
1303683568.657360	-218
1303683568.664374	-216
1303683568.664712	-204
1303683568.665065	-210
1303683568.665400	-221
1303683568.667783	-231
1303683568.674347	-243
1303683568.674760	-269
1303683568.675072	-298
1303683568.675392	-316
1303683568.682405	-321
1303683568.682729	-305
1303683568.683061	-279
1303683568.683386	-274
1303683568.685768	-277
1303683568.690223	-270
1303683568.690537	-261
1303683568.690852	-253
1303683568.691179	-246
1303683568.699830	-230
1303683568.700163	-215
1303683568.700478	-203
1303683568.700800	-197
1303683568.703199	-187
1303683568.710269	-180
1303683568.710587	-166
1303683568.710898	-138
1303683568.711548	-107
1303683568.718060	-92
1303683568.718381	-88
1303683568.718695	-90
1303683568.719005	-91
1303683568.719322	-94
1303683568.725839	-104
1303683568.726167	-102
1303683568.726479	-83
1303683568.726791	-68
1303683568.735495	-69
1303683568.735813	-88
1303683568.736130	-121
1303683568.736442	-163
1303683568.736755	-200
1303683568.743270	-214
1303683568.743586	-206
1303683568.743899	-213
1303683568.744314	-238
1303683568.753324	-276
1303683568.753668	-313
1303683568.753994	-341
1303683568.754334	-358
1303683568.756721	-374
1303683568.761186	-387
1303683568.761501	-378
1303683568.761813	-354
1303683568.762141	-347
1303683568.769093	-363
1303683568.769417	-378
1303683568.769731	-387
1303683568.770055	-392
1303683568.772452	-396
1303683568.778955	-391
1303683568.779273	-360
1303683568.779585	-313
1303683568.779897	-267
1303683568.788457	-233
1303683568.788772	-210
1303683568.789084	-197
1303683568.789402	-201
1303683568.789721	-200
1303683568.796459	-179
1303683568.796801	-138
1303683568.797114	-91
1303683568.797431	-56
1303683568.804104	-29
1303683568.804423	-6
1303683568.804734	25
1303683568.805055	67
1303683568.807435	90
1303683568.812422	100
1303683568.812723	108
1303683568.813118	123
1303683568.813587	153
1303683568.822482	205
